algorithm,namc_code,true_tm2_code,query_text,query_sanskrit_term,top1_correct,top5_hit,true_rank,rank,pred_tm2_code,pred_tm2_title,pred_tm2_index_terms,pred_score,pred_tag,pred_correct,pred_exact_sanskrit_match,query_token_overlap,query_vs_pred_sans_overlap
BM25+RERANK,Q-8,SQ2Y,(a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ - -,(a) śālidhānya-atiyogaḥ,False,True,2.0,3,SN5Y,Other specified skin disorders (TM2),"Other specified skin disorders (TM2); Impairment of Dam disorder (TM2); (c) Fasād al-Dam; Malignancy of the skin disorder (TM2); (b) Tōl puṟṟu; Thickening of the skin disorder (TM2); (a) carmakuṣṭhaḥ; Hyperpigmentation of skin in the scalp disorder (TM2); (b) Kapāla karuṅkarappaṉ; Dermatitis of scalp (TM2); Tinea favus disorder (TM2); (c) Sa‘fa Shahdiyya; Hematidrosis disorder (TM2); (c) ‘Araq al-Dam; An inflammation of folds of the skin surrounding the finger nail disorder (TM2); (b) Nakaccuṟṟu; Prurigo nodularis disorder (TM2); alasakakuṣṭhaḥ/alasakuṣṭhaḥ; Multiple pruritic rashes disorder (TM2); (a) utkoṭhaḥ; Birth mark - bluish disorder (TM2); (a) nyacchaḥ; Congenital black white patch disorder (TM2); (a) lāñchanam; Barley seed - macule disorder (TM2); (a) yavaprakhyā; Pityriasis nigra disorder (TM2); (c) Bahaq Aswad; Gas filled blisters disorder (TM2); (c) Naffākhāt; Circular eruptions on neck and head disorder due to three dosha (TM2); (a) irivellikā; Skin disorder with broad based eruptions (TM2); (a) sthūlāruṣka; Elevated papule disorder (TM2); (a) andhālajī, (a) antrālajī; Blood blister disorder (TM2); (a) gardabhikā; Papules-lotus thorn disorder (TM2); (a) padminīkaṇṭakaḥ; Acute spreading eruptions disorder (TM2); (a) visarpaḥ; Fig fruit like papules disorder (TM2); (a) vivṛtā; Bulb of lotus flower like skin lesion disorder (TM2); (a) viddhā; Lotus pod lesion disorder (TM2); (a) indraviddhā; Pig-bite like skin lesion disorder (TM2); (a) varāhadaṃṣṭrakaḥ; Termitarium like skin lesion disorder (TM2); (a) valmīkaḥ; Pityriasis alba disorder (TM2); (c) Bahaq Abyaḍ, (c) Waḍaḥ; Annular reddish skin discoloration disorder (TM2); (b) Taṭippup perunōy, (b) tatturu kuṭṭam; Blisters with burning sensation and thickened skin disorder (TM2); b) vicpōṭakak kuṭṭam; Bluish discoloration of earlobe margin disorder (TM2); (b) Kātu perunōy, (b) karṇa kuṭṭam; Body skin glitters like snake skin disorder (TM2); (b) Ceṅkuṭṭam, (b) vipātika kuṭṭam; Dry scaly thickened skin with blackish discolouration of the body disorder (TM2); (b) ēkacaruma kuṭṭam; Dry skin with lesion greasy to touch burning sensation disorder (TM2); (b) Coṟip perunōy, (b) vikarccika kuṭṭam; Greenish and pale skin eruptions disorder with pus (TM2); (b) Tōl perunōy, (b) carma kuṭṭam; Greenish discolouration with elephant skin thickening disorder (TM2); (b) Paṉṟittōl perunōy, (b) kīṭīpa kuṭṭam; Greenish red colured skin lesions disorder with oozing (TM2); (b) Vaḷaiyap perunōy, (b) maṇṭalak kuṭṭam; Greenish yellow annular lesion disorder with numbness (TM2); (b) Nāp perunōy, (b) citma kuṭṭam; Pain and fissures over the body disorder (TM2); (b) Vaḷi p perunōy, (b) aparica kuṭṭam; Skin disorder with exudation like snake skin (TM2); (b) Puraip perunōy, (b) catāru kuṭṭam; Skin eruptions disorder (TM2); (b) Perunōy; Thickened skin disorder with linear fissures with throbbing pain (TM2); (b) Tōl veṭip perunōy, (b) carmattaḷa kuṭṭam; Lotus-red rashes on head and bladder region disorder (TM2); (a) mahāpadmaḥ; Napkin rash disorder (TM2); (a) ahipūtanā, (a) ahipūtanakaḥ; Perianal ulcer (TM2); Tinea pedis disorder (TM2); (a) carmadala-kuṣṭhaḥ; Skin disorder with ulcerative reddish blue moist lesions (TM2); (a) śatāru-kuṣṭhaḥ; Solitary large black vesicle disorder (TM2); (a) gandhanāmā, (a) gandhamālā; Painless greengram like papules in children disorder (TM2); (a) ajagallikā; Black vesicles disorder (TM2); (a) śyāvapiṇḍikā; Red wheals disorder (TM2); (a) raktamaṇḍalam",0.5908976526456283,Narrower,False,False,2,1
BM25+RERANK,Q-8,SQ2Y,(a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ - -,(a) śālidhānya-atiyogaḥ,False,True,2.0,4,SM9Y,Other specified female Reproductive System disorders (TM2),"Other specified female Reproductive System disorders (TM2); Post - menopausal disorder (TM2); (b) Pūppu muṭivu kōḷāṟu; Breast tumour disorder (TM2); (b) Nakiṟkaṭṭi; (c) saratAn-e pestAn; Tumour of cervix disorder (TM2); (b) Karuppai kaẕuntu puṟṟu; Muscular growth in the uterus disorder (TM2); (b) Nitampa cūlai; Pain and swelling in the uterus disorder (TM2); (b) Kaṟpa cūlai; Insatiable sexual desire disorder (TM2); (a) atyānandā; Colpitis disorder (TM2); (a) acaraṇā; Salpingitis disorder (TM2); (b) Karuppai ciṉai aẕaṟci (c) Iltihāb al-Qādhif; Oophritis disorder (TM2); (b) Ciṉaippai tāpitam (c) Iltihāb Khuṣya al-Raḥim; (b) Karuppai ciṉai aẕaṟci; Colpostenosis disorder (TM2); (a) sūcīmukhi, (a) sūcīvaktrā; Bulky uterus disorder (TM2); (c) ‘Iẓam al-Raḥim; Impaired temperament of uterus disorder (TM2); (c) Sū’-i-Mizāj al-Raḥim; Physometra disorder (TM2); (c) Nafkh al-Raḥim; Uterine tumor disorder (TM2); (b) Karuppainaṉmaṟavaikkaṭṭikaḷ (c) Sal‘a al-Raḥim; Spreading uterine tumour disorder (TM2); (b) Karuppaippuṟṟu (b) saratAn-e rahem; Uterine weakness disorder (TM2); (c) za'fe rahem; (c) Ḍu‘f-i-Raḥim; Uterine obstruction disorder (TM2); (c) Sudad al-Raḥim; (c) Sudda'-i-Raḥim; (c) soddeh-ye rahem; Uterine ulceration disorder (TM2); (c) Qurūḥ al-Raḥim; Mastitis disorder (TM2); (c) Waram al-Thadī",0.5676519007489026,Narrower,False,False,2,1
BM25+RERANK,Q-8,SQ2Y,(a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ - -,(a) śālidhānya-atiyogaḥ,False,True,2.0,5,SP9Y,Other specified disorders affecting the whole body (TM2),"Other specified disorders affecting the whole body (TM2); Deep rooted abscess on scalp disorder (TM2); (a) anuśayī; Scalp abscess disorder (TM2); (a) kapālavidradhiḥ; Palatal swelling disorder (TM2); (a) tālupākaḥ, (a) tāluśothaḥ; Palatal abscess disorder (TM2); (a) tāluvidradhiḥ; Sublingual abscess disorder (TM2); (a) adhijihvā; Kudzu tuber like abscess disorder (TM2); (a) vidārikā; Abscess in the axilla disorder (TM2); (b) Akkuḷ kaṭṭi; Irritable abscess in the axilla disorder (TM2); (b) Akkuḷ ericcal kaṭṭi; Abscess in the scrotum disorder (TM2); (b) Aṇṭakkaṭṭi; Dropsy due to Aẕal disorder (TM2); (b) Aḻal ūtal nōy; Generalized oedema disorder including internal organs and cavities (TM2); (c) Istisqā’; Throat pain disorder due to Vaḷi (TM2); (b) Nakāri vātam; Shock disorder (TM2); (c) Suqūṭ al-Quwwa; Neurofibromatosis disorder (TM2); (b) Avutumparakkuṭṭam; Cyst disorder (TM2); (a) granthiḥ; Splitting pain disorder (TM2); (a) bhedaḥ; Agonising pain disorder (TM2); (a) vyathā; Burning sensation all over the body with oedema and inflammation disorder (TM2); (b) Cittuvāta Curōṇitam; Exhaustion disorder (TM2); (a) glāniḥ; Aggravated Aiyam leading to evacuation of bladder and rectum disorder (TM2); (b) Muyalaka kapam; Aggravated Aiyam disorder results in septicaemia (TM2); (b) Turkkanta kapam; Aggravated Aiyam disorder with fire element results in aggressive burning in corpse (TM2); (b) Aṉal kapam, (b) Neruppu aiyam; Aggravated Aiyam disorder leading to hunger - starvation (TM2); (b) Tīpaṉam; Aggravation of Vaḷi disorder with neuritis all over the body (TM2); (b) Malaittakampa vātam; Aggravation of Vaḷi disorder and emaciation leading to death (TM2); (b) Pirāṇālaya vātam; Aggravation of Aẕal and pain all over the body disorder (TM2); (b) Vaḷi pittam; Aẕal disorder caused due to increased Aẕal (TM2); (b) Aẕal pittam; Hyperthyrodisim disorder (TM2); (b) Catastampa vātam; Aggravated Aiyam along with Vaḷi and aiyam causing fever with chills disorder (TM2); (b) Mukkūṭṭu Kapam; Aggravated Aiyam disorder with hyper pyrexia (TM2); (b) Cura Kapam; Dryness and pain in the whole body disorder (TM2); (b) Ularttu cūlai; Aggravation of Vaḷi and aggravation of Aẕal disorder causing palpitation and increase of Aẕal in muscules and joints (TM2); (b) Pācattampa vātam; Cracking body pain disorder (TM2); (a) aṅgāvadaraṇam; Generalized body ache disorder (TM2); (a) aṅgamardaḥ; Burning feet disorder (TM2); (a) pādadāhaḥ; Burning sensation disorder (TM2); (a) dāhaḥ; Burning sensation with sweating and restlessness disorder (TM2); (a) oṣaḥ; Burning sensation of buccal cavity disorder (TM2); (a) davaḥ; Burning sensation of muscle disorder (TM2); (a) māṃsadāhaḥ; Burning sensation of sense organs disorder (TM2); (a) davathuḥ; Burning sensation of shoulder disorder (TM2); (a) aṃsadāhaḥ; Burning sensation in the skin disorder (TM2); (a) tvagdāhaḥ; Generalized burning sensation disorder (TM2); (a) vidāhaḥ; Chest pain disorder (TM2); (a) vakṣastodaḥ; Chills disorder only due to Kapha (TM2); (a) śaityam; Contracture disorder (TM2); (a) saṅkocaḥ; Dwarfism disorder (TM2); (a) vāmanatvam; Wasting of body part(s) disorder (TM2); (a) aṅgaśuṣkatā; Fuming sensation disorder (TM2); (a) dhūmakaḥ, (a) dhūmodgāraḥ; Body heaviness disorder (TM2); (a) gurugātratā; Horripilation disorder (TM2); (a) lomaharṣaḥ; Impaired thoracic mobility disorder (TM2); (a) vakṣoparodhaḥ; Excess body odour disorder (TM2); (a) aṅgagandhaḥ; Excessive temperature disorder (TM2); (a) ūṣmādhikyam; Feeling of being covered by wet cloth disorder (TM2); (a) staimityam; Calf muscle cramp disorder (TM2); (a) piṇḍikodveṣṭanam; Physical exhaustion disorder (TM2); (a) śramaḥ; Scorching pain disorder (TM2); (a) ploṣaḥ; Talkativeness disorder (TM2); (a) vācālatā; Tingling feet disorder (TM2); (a) pādaharṣaḥ; Pricking pain disorder (TM2); (a) todaḥ; Weakness disorder (TM2); (a) balahāniḥ; Asthenia disorder (TM2); (a) balāsakaḥ",0.5060869984354521,Narrower,False,False,2,1
BM25+RERANK,R,SQ8Y,(a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam - -,(a) vihāravaiṣamyam,False,True,2.0,1,SN4F,Birth mark - blackish red disorder (TM2),Birth mark - blackish red disorder (TM2); (a) jatumaṇiḥ (c) Namash,0.9999999999701144,Equivalent,False,False,2,1
BM25+RERANK,R,SQ8Y,(a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam - -,(a) vihāravaiṣamyam,False,True,2.0,2,SQ8Y,Other specified external factors disorders (TM2),"Other specified external factors disorders (TM2); Disorder due to unsalutary seasonal regime (TM2); (a) ṛtucaryā-vaiṣamyam; Disorder due to unsalutary exercise (TM2); (a) vyāyāma-vaiṣamyam; Lack of physical exercise disorder (TM2); (a) avyāyāmaḥ; Lifestyle disorders (TM2); (a) vihāravaiṣamyam; Over physical exercise disorder (TM2); (a) ativyāyāmaḥ, (a) vyāyāmātiyogaḥ; Fainting after excessive evacuation disorder (TM2); (c) Ghashī Istifrāghī; Fainting disorder due to excessive physical exertion and predominance of dryness in the body (TM2); (c) Ghashī Ta‘bī-o-Yubsī; Aggravation of Aẕal due to drugs disorder disorder (TM2); (b) Maruntīṭu pittam; Toxicity due to aggrevation of Aẕal disorder (TM2); (b) Viṭa pittam; Incompatible seasonal regimen disorder (TM2); (a) ṛtu-apacāraḥ; Cold-induced disorder (TM2); (c) Bīmārī Nāshī az Sarmā; (c) bimAri-e nAshi az sarmA; Heat-induced disorder (TM2); (c) Bīmārī Nāshī az Garmā; (c) bimAri-e nAshi az garmA; Moisture-induced disorder (TM2); (c) Bīmārī Nāshī az Ruṭūbat; (c) bimAri-e nAshi az rotoubat; Dryness-induced disorder (TM2); (c) Bīmārī Nāshī az Khushkī; (c) bimAri-e nAshi az khoshki",0.606026989340857,Equivalent,True,True,1,1
BM25+RERANK,R,SQ8Y,(a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam - -,(a) vihāravaiṣamyam,False,True,2.0,3,SN5Y,Other specified skin disorders (TM2),"Other specified skin disorders (TM2); Impairment of Dam disorder (TM2); (c) Fasād al-Dam; Malignancy of the skin disorder (TM2); (b) Tōl puṟṟu; Thickening of the skin disorder (TM2); (a) carmakuṣṭhaḥ; Hyperpigmentation of skin in the scalp disorder (TM2); (b) Kapāla karuṅkarappaṉ; Dermatitis of scalp (TM2); Tinea favus disorder (TM2); (c) Sa‘fa Shahdiyya; Hematidrosis disorder (TM2); (c) ‘Araq al-Dam; An inflammation of folds of the skin surrounding the finger nail disorder (TM2); (b) Nakaccuṟṟu; Prurigo nodularis disorder (TM2); alasakakuṣṭhaḥ/alasakuṣṭhaḥ; Multiple pruritic rashes disorder (TM2); (a) utkoṭhaḥ; Birth mark - bluish disorder (TM2); (a) nyacchaḥ; Congenital black white patch disorder (TM2); (a) lāñchanam; Barley seed - macule disorder (TM2); (a) yavaprakhyā; Pityriasis nigra disorder (TM2); (c) Bahaq Aswad; Gas filled blisters disorder (TM2); (c) Naffākhāt; Circular eruptions on neck and head disorder due to three dosha (TM2); (a) irivellikā; Skin disorder with broad based eruptions (TM2); (a) sthūlāruṣka; Elevated papule disorder (TM2); (a) andhālajī, (a) antrālajī; Blood blister disorder (TM2); (a) gardabhikā; Papules-lotus thorn disorder (TM2); (a) padminīkaṇṭakaḥ; Acute spreading eruptions disorder (TM2); (a) visarpaḥ; Fig fruit like papules disorder (TM2); (a) vivṛtā; Bulb of lotus flower like skin lesion disorder (TM2); (a) viddhā; Lotus pod lesion disorder (TM2); (a) indraviddhā; Pig-bite like skin lesion disorder (TM2); (a) varāhadaṃṣṭrakaḥ; Termitarium like skin lesion disorder (TM2); (a) valmīkaḥ; Pityriasis alba disorder (TM2); (c) Bahaq Abyaḍ, (c) Waḍaḥ; Annular reddish skin discoloration disorder (TM2); (b) Taṭippup perunōy, (b) tatturu kuṭṭam; Blisters with burning sensation and thickened skin disorder (TM2); b) vicpōṭakak kuṭṭam; Bluish discoloration of earlobe margin disorder (TM2); (b) Kātu perunōy, (b) karṇa kuṭṭam; Body skin glitters like snake skin disorder (TM2); (b) Ceṅkuṭṭam, (b) vipātika kuṭṭam; Dry scaly thickened skin with blackish discolouration of the body disorder (TM2); (b) ēkacaruma kuṭṭam; Dry skin with lesion greasy to touch burning sensation disorder (TM2); (b) Coṟip perunōy, (b) vikarccika kuṭṭam; Greenish and pale skin eruptions disorder with pus (TM2); (b) Tōl perunōy, (b) carma kuṭṭam; Greenish discolouration with elephant skin thickening disorder (TM2); (b) Paṉṟittōl perunōy, (b) kīṭīpa kuṭṭam; Greenish red colured skin lesions disorder with oozing (TM2); (b) Vaḷaiyap perunōy, (b) maṇṭalak kuṭṭam; Greenish yellow annular lesion disorder with numbness (TM2); (b) Nāp perunōy, (b) citma kuṭṭam; Pain and fissures over the body disorder (TM2); (b) Vaḷi p perunōy, (b) aparica kuṭṭam; Skin disorder with exudation like snake skin (TM2); (b) Puraip perunōy, (b) catāru kuṭṭam; Skin eruptions disorder (TM2); (b) Perunōy; Thickened skin disorder with linear fissures with throbbing pain (TM2); (b) Tōl veṭip perunōy, (b) carmattaḷa kuṭṭam; Lotus-red rashes on head and bladder region disorder (TM2); (a) mahāpadmaḥ; Napkin rash disorder (TM2); (a) ahipūtanā, (a) ahipūtanakaḥ; Perianal ulcer (TM2); Tinea pedis disorder (TM2); (a) carmadala-kuṣṭhaḥ; Skin disorder with ulcerative reddish blue moist lesions (TM2); (a) śatāru-kuṣṭhaḥ; Solitary large black vesicle disorder (TM2); (a) gandhanāmā, (a) gandhamālā; Painless greengram like papules in children disorder (TM2); (a) ajagallikā; Black vesicles disorder (TM2); (a) śyāvapiṇḍikā; Red wheals disorder (TM2); (a) raktamaṇḍalam",0.5908976526456283,Narrower,False,False,2,1
BM25+RERANK,R,SQ8Y,(a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam - -,(a) vihāravaiṣamyam,False,True,2.0,4,SM9Y,Other specified female Reproductive System disorders (TM2),"Other specified female Reproductive System disorders (TM2); Post - menopausal disorder (TM2); (b) Pūppu muṭivu kōḷāṟu; Breast tumour disorder (TM2); (b) Nakiṟkaṭṭi; (c) saratAn-e pestAn; Tumour of cervix disorder (TM2); (b) Karuppai kaẕuntu puṟṟu; Muscular growth in the uterus disorder (TM2); (b) Nitampa cūlai; Pain and swelling in the uterus disorder (TM2); (b) Kaṟpa cūlai; Insatiable sexual desire disorder (TM2); (a) atyānandā; Colpitis disorder (TM2); (a) acaraṇā; Salpingitis disorder (TM2); (b) Karuppai ciṉai aẕaṟci (c) Iltihāb al-Qādhif; Oophritis disorder (TM2); (b) Ciṉaippai tāpitam (c) Iltihāb Khuṣya al-Raḥim; (b) Karuppai ciṉai aẕaṟci; Colpostenosis disorder (TM2); (a) sūcīmukhi, (a) sūcīvaktrā; Bulky uterus disorder (TM2); (c) ‘Iẓam al-Raḥim; Impaired temperament of uterus disorder (TM2); (c) Sū’-i-Mizāj al-Raḥim; Physometra disorder (TM2); (c) Nafkh al-Raḥim; Uterine tumor disorder (TM2); (b) Karuppainaṉmaṟavaikkaṭṭikaḷ (c) Sal‘a al-Raḥim; Spreading uterine tumour disorder (TM2); (b) Karuppaippuṟṟu (b) saratAn-e rahem; Uterine weakness disorder (TM2); (c) za'fe rahem; (c) Ḍu‘f-i-Raḥim; Uterine obstruction disorder (TM2); (c) Sudad al-Raḥim; (c) Sudda'-i-Raḥim; (c) soddeh-ye rahem; Uterine ulceration disorder (TM2); (c) Qurūḥ al-Raḥim; Mastitis disorder (TM2); (c) Waram al-Thadī",0.5676519007489026,Narrower,False,False,2,1
BM25+RERANK,R,SQ8Y,(a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam - -,(a) vihāravaiṣamyam,False,True,2.0,5,SP9Y,Other specified disorders affecting the whole body (TM2),"Other specified disorders affecting the whole body (TM2); Deep rooted abscess on scalp disorder (TM2); (a) anuśayī; Scalp abscess disorder (TM2); (a) kapālavidradhiḥ; Palatal swelling disorder (TM2); (a) tālupākaḥ, (a) tāluśothaḥ; Palatal abscess disorder (TM2); (a) tāluvidradhiḥ; Sublingual abscess disorder (TM2); (a) adhijihvā; Kudzu tuber like abscess disorder (TM2); (a) vidārikā; Abscess in the axilla disorder (TM2); (b) Akkuḷ kaṭṭi; Irritable abscess in the axilla disorder (TM2); (b) Akkuḷ ericcal kaṭṭi; Abscess in the scrotum disorder (TM2); (b) Aṇṭakkaṭṭi; Dropsy due to Aẕal disorder (TM2); (b) Aḻal ūtal nōy; Generalized oedema disorder including internal organs and cavities (TM2); (c) Istisqā’; Throat pain disorder due to Vaḷi (TM2); (b) Nakāri vātam; Shock disorder (TM2); (c) Suqūṭ al-Quwwa; Neurofibromatosis disorder (TM2); (b) Avutumparakkuṭṭam; Cyst disorder (TM2); (a) granthiḥ; Splitting pain disorder (TM2); (a) bhedaḥ; Agonising pain disorder (TM2); (a) vyathā; Burning sensation all over the body with oedema and inflammation disorder (TM2); (b) Cittuvāta Curōṇitam; Exhaustion disorder (TM2); (a) glāniḥ; Aggravated Aiyam leading to evacuation of bladder and rectum disorder (TM2); (b) Muyalaka kapam; Aggravated Aiyam disorder results in septicaemia (TM2); (b) Turkkanta kapam; Aggravated Aiyam disorder with fire element results in aggressive burning in corpse (TM2); (b) Aṉal kapam, (b) Neruppu aiyam; Aggravated Aiyam disorder leading to hunger - starvation (TM2); (b) Tīpaṉam; Aggravation of Vaḷi disorder with neuritis all over the body (TM2); (b) Malaittakampa vātam; Aggravation of Vaḷi disorder and emaciation leading to death (TM2); (b) Pirāṇālaya vātam; Aggravation of Aẕal and pain all over the body disorder (TM2); (b) Vaḷi pittam; Aẕal disorder caused due to increased Aẕal (TM2); (b) Aẕal pittam; Hyperthyrodisim disorder (TM2); (b) Catastampa vātam; Aggravated Aiyam along with Vaḷi and aiyam causing fever with chills disorder (TM2); (b) Mukkūṭṭu Kapam; Aggravated Aiyam disorder with hyper pyrexia (TM2); (b) Cura Kapam; Dryness and pain in the whole body disorder (TM2); (b) Ularttu cūlai; Aggravation of Vaḷi and aggravation of Aẕal disorder causing palpitation and increase of Aẕal in muscules and joints (TM2); (b) Pācattampa vātam; Cracking body pain disorder (TM2); (a) aṅgāvadaraṇam; Generalized body ache disorder (TM2); (a) aṅgamardaḥ; Burning feet disorder (TM2); (a) pādadāhaḥ; Burning sensation disorder (TM2); (a) dāhaḥ; Burning sensation with sweating and restlessness disorder (TM2); (a) oṣaḥ; Burning sensation of buccal cavity disorder (TM2); (a) davaḥ; Burning sensation of muscle disorder (TM2); (a) māṃsadāhaḥ; Burning sensation of sense organs disorder (TM2); (a) davathuḥ; Burning sensation of shoulder disorder (TM2); (a) aṃsadāhaḥ; Burning sensation in the skin disorder (TM2); (a) tvagdāhaḥ; Generalized burning sensation disorder (TM2); (a) vidāhaḥ; Chest pain disorder (TM2); (a) vakṣastodaḥ; Chills disorder only due to Kapha (TM2); (a) śaityam; Contracture disorder (TM2); (a) saṅkocaḥ; Dwarfism disorder (TM2); (a) vāmanatvam; Wasting of body part(s) disorder (TM2); (a) aṅgaśuṣkatā; Fuming sensation disorder (TM2); (a) dhūmakaḥ, (a) dhūmodgāraḥ; Body heaviness disorder (TM2); (a) gurugātratā; Horripilation disorder (TM2); (a) lomaharṣaḥ; Impaired thoracic mobility disorder (TM2); (a) vakṣoparodhaḥ; Excess body odour disorder (TM2); (a) aṅgagandhaḥ; Excessive temperature disorder (TM2); (a) ūṣmādhikyam; Feeling of being covered by wet cloth disorder (TM2); (a) staimityam; Calf muscle cramp disorder (TM2); (a) piṇḍikodveṣṭanam; Physical exhaustion disorder (TM2); (a) śramaḥ; Scorching pain disorder (TM2); (a) ploṣaḥ; Talkativeness disorder (TM2); (a) vācālatā; Tingling feet disorder (TM2); (a) pādaharṣaḥ; Pricking pain disorder (TM2); (a) todaḥ; Weakness disorder (TM2); (a) balahāniḥ; Asthenia disorder (TM2); (a) balāsakaḥ",0.5060869984354521,Narrower,False,False,2,1
BM25+RERANK,RA-1,SQ24,"(a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ - It is characterised by loss of sleep, heaviness of head, body pain. This may be explained by: (a) It is caused due to increased vata.",(a) nidrānāśaḥ (a) asvapnaḥ,True,True,1.0,1,SQ24,Insomnia disorder (TM2),Insomnia disorder (TM2); (a) asvapnaḥ; (a) nidrānāśaḥ (b) Uṟakkamiṉmai (c) Sahar; Insomnia disorder due to excessive dryness (TM2); (c) Sahar Yābis; Insomnia disorder due to excessive moistness (TM2); (c) Sahar Ruṭūbī,0.9999999999872674,Equivalent,True,False,4,2
BM25+RERANK,RA-1,SQ24,"(a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ - It is characterised by loss of sleep, heaviness of head, body pain. This may be explained by: (a) It is caused due to increased vata.",(a) nidrānāśaḥ (a) asvapnaḥ,True,True,1.0,2,SM41,Jaundice disorder (TM2),"Jaundice disorder (TM2); (a) kāmalā (b) Mañcaḷ nōy (c) Yarqān Aṣfar; Severe jaundice disorder (TM2); (a) lakharaka; Hepatocellular jaundice disorder (TM2); (a) koṣṭhāśrita-kāmalā; Jaundice disorder with dry and hardened bodily tissues (TM2); (a) kumbhakāmalā; Obstructive jaundice disorder (TM2); (a) śākhāśrita-kāmalā; Jaundice disorder due to increased Vaḷi, Aẕal and Aiya kutram (TM2); (b) Mukkuṟṟa mañcaḷ nōy; Advanced stage of jaundice disorder (TM2); (a) halīmaka; Jaundice disorder of children (TM2); (b) Kāmālai; Jaundice disorder with abdominal pain (TM2); (b) Kuṉma mañcaḷ nōy; Jaundice disorder with dysentery (TM2); (b) Kumpa mañcaḷ nōy; Jaundice disorder due to increased Vaḷi and Aiyam (TM2); (b) Vaḷi aiya mañcaḷ nōy; Jaundice disorder with gait disturbances and night blindness (TM2); (b) Vaṟaḷ mañcaḷ nōy; Jaundice disorder due to combination two humors (TM2); (b) Tonta mañcaḷ nōy; Jaundice disorder with male sterility (TM2); (b) Peru mañcaḷ nōy; Jaundice disorder with cardiac dysfunction (TM2); (b) Ceṅkamala mañcaḷ nōy; Jaundice disorder caused by increased Aẕal Aiyam (TM2); (b) Aẕal aiya mañcaḷ nōy; Jaundice disorder caused by increased Vaḷi (TM2); (b) Vaḷi mañcaḷ nōy; Jaundice disorder due to aiyam (TM2); (b) Aiya mañcaḷ nōy; Jaundice disorder with urethritis (TM2); (b) Aẕaku mañcaḷ nōy; Jaundice disorder caused by increased Aẕal (TM2); (b) Aẕal mañcaḷ nōy",0.637804003848033,Narrower,False,False,7,1
